"","Longitude","Latitude","sradedit","sradedit.1","sradedit.2","sradedit.3","sradedit.4","sradedit.5","sradedit.6","sradedit.7","sradedit.8","sradedit.9","sradedit.10","sradedit.11"
"639",101,24.53,20292.4200000002,24414.71,27805.0400000001,28901.15,23617.9199999999,15295.6800000002,14727.1900000001,17148.08,19886.4700000009,21711.0100000004,21728.3300000001,19221.0400000002
"640",110.1,25.53,15092.91,12370.87,15408.21,16426.3499999999,19508.6899999997,17709.8199999999,18731.6800000002,19275.1499999994,20865.87,21504.84,17732.52,16428.17
"641",110.57,26.53,14267.5500000001,12033.344,13403.5599999999,14789.082,18852.6079999999,14356.6919999999,19483.5939999999,19047.9760000001,20558.236,21809.272,17784.668,15756.7840000001
"642",117.99,26.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643",108.92,26.53,13934.8220000001,12283.4500000001,14151.8539999994,17770.9980000003,18127.5560000006,17398.2400000007,18883.398,21153.242,23008.9479999998,22406.174,18171.4480000001,15820.924
"644",108.45,27.53,12015.7200000003,11183.2100000005,14202.9000000002,18151.0299999994,17153.3499999997,14343.9599999999,14656.2,17244.0500000001,20086.0100000001,19732.2200000002,16023.0400000002,14397.1100000004
"645",108.37,27.53,12891.2900000001,12309.838,14847.0420000001,19373.95,17710.188,16739.504,17258.818,20331.25,21527.5660000001,21080.9400000001,17700.2320000001,15842.3060000001
"646",105.93,28.53,13075.652,18379.53,21935.226,24437.79,24828.5800000001,20424.7340000001,21929.6240000001,22914.4300000001,21753.406,17785.7200000001,15869.28,13451.89
"647",106.1,28.53,12569.98,18314.89,21350.88,23947.73,24796.9199999999,21564.9799999999,21755.7400000001,22852.32,21661.69,16848.88,15608.63,13182.02
"648",106.2,28.53,12032.0799999995,17715.9699999994,21090.2599999997,23626.3999999997,24241.1499999994,19428.9899999991,16921.7799999998,19781.2200000001,18505.1099999995,16056.5499999993,15003.0599999993,12530.7799999994
"649",106.23,28.53,13440.2399999994,18982.7079999994,22166.1299999998,24343.6739999997,23894.534,18302.3580000002,17515.0499999999,19285.304000001,19455.0260000007,16904.896,16507.7259999996,13759.5619999993
"650",109.63,26.78,13728.6039999999,11569.402,13576.52,15889.0079999999,19487.174,16600.474,20093.726,20134.83,22422.76,22083.356,17822.0999999999,15260.3519999999
"651",109.63,26.78,13728.6039999999,11569.402,13576.52,15889.0079999999,19487.174,16600.474,20093.726,20134.83,22422.76,22083.356,17822.0999999999,15260.3519999999
"652",109.63,26.78,13728.6039999999,11569.402,13576.52,15889.0079999999,19487.174,16600.474,20093.726,20134.83,22422.76,22083.356,17822.0999999999,15260.3519999999
"653",109.63,26.78,13728.6039999999,11569.402,13576.52,15889.0079999999,19487.174,16600.474,20093.726,20134.83,22422.76,22083.356,17822.0999999999,15260.3519999999
"654",109.63,26.78,13728.6039999999,11569.402,13576.52,15889.0079999999,19487.174,16600.474,20093.726,20134.83,22422.76,22083.356,17822.0999999999,15260.3519999999
"655",109.63,26.78,13728.6039999999,11569.402,13576.52,15889.0079999999,19487.174,16600.474,20093.726,20134.83,22422.76,22083.356,17822.0999999999,15260.3519999999
"656",109.63,26.78,13728.6039999999,11569.402,13576.52,15889.0079999999,19487.174,16600.474,20093.726,20134.83,22422.76,22083.356,17822.0999999999,15260.3519999999
"657",109.63,26.78,13728.6039999999,11569.402,13576.52,15889.0079999999,19487.174,16600.474,20093.726,20134.83,22422.76,22083.356,17822.0999999999,15260.3519999999
"658",109.63,26.78,13728.6039999999,11569.402,13576.52,15889.0079999999,19487.174,16600.474,20093.726,20134.83,22422.76,22083.356,17822.0999999999,15260.3519999999
"659",109.63,26.78,13728.6039999999,11569.402,13576.52,15889.0079999999,19487.174,16600.474,20093.726,20134.83,22422.76,22083.356,17822.0999999999,15260.3519999999
"660",109.63,26.78,13728.6039999999,11569.402,13576.52,15889.0079999999,19487.174,16600.474,20093.726,20134.83,22422.76,22083.356,17822.0999999999,15260.3519999999
"661",109.63,26.78,13728.6039999999,11569.402,13576.52,15889.0079999999,19487.174,16600.474,20093.726,20134.83,22422.76,22083.356,17822.0999999999,15260.3519999999
"662",109.63,26.78,13728.6039999999,11569.402,13576.52,15889.0079999999,19487.174,16600.474,20093.726,20134.83,22422.76,22083.356,17822.0999999999,15260.3519999999
"663",109.63,26.78,13728.6039999999,11569.402,13576.52,15889.0079999999,19487.174,16600.474,20093.726,20134.83,22422.76,22083.356,17822.0999999999,15260.3519999999
"664",109.63,26.78,13728.6039999999,11569.402,13576.52,15889.0079999999,19487.174,16600.474,20093.726,20134.83,22422.76,22083.356,17822.0999999999,15260.3519999999
"665",109.63,26.78,13728.6039999999,11569.402,13576.52,15889.0079999999,19487.174,16600.474,20093.726,20134.83,22422.76,22083.356,17822.0999999999,15260.3519999999
"666",109.63,26.78,13728.6039999999,11569.402,13576.52,15889.0079999999,19487.174,16600.474,20093.726,20134.83,22422.76,22083.356,17822.0999999999,15260.3519999999
"667",109.63,26.78,13728.6039999999,11569.402,13576.52,15889.0079999999,19487.174,16600.474,20093.726,20134.83,22422.76,22083.356,17822.0999999999,15260.3519999999
"668",109.63,26.78,13728.6039999999,11569.402,13576.52,15889.0079999999,19487.174,16600.474,20093.726,20134.83,22422.76,22083.356,17822.0999999999,15260.3519999999
"669",109.63,26.78,13728.6039999999,11569.402,13576.52,15889.0079999999,19487.174,16600.474,20093.726,20134.83,22422.76,22083.356,17822.0999999999,15260.3519999999
"670",109.63,26.78,13728.6039999999,11569.402,13576.52,15889.0079999999,19487.174,16600.474,20093.726,20134.83,22422.76,22083.356,17822.0999999999,15260.3519999999
"671",109.63,26.78,13728.6039999999,11569.402,13576.52,15889.0079999999,19487.174,16600.474,20093.726,20134.83,22422.76,22083.356,17822.0999999999,15260.3519999999
"672",109.63,26.78,13728.6039999999,11569.402,13576.52,15889.0079999999,19487.174,16600.474,20093.726,20134.83,22422.76,22083.356,17822.0999999999,15260.3519999999
"673",109.63,26.78,13728.6039999999,11569.402,13576.52,15889.0079999999,19487.174,16600.474,20093.726,20134.83,22422.76,22083.356,17822.0999999999,15260.3519999999
"674",109.63,26.78,13728.6039999999,11569.402,13576.52,15889.0079999999,19487.174,16600.474,20093.726,20134.83,22422.76,22083.356,17822.0999999999,15260.3519999999
"675",109.63,26.78,13728.6039999999,11569.402,13576.52,15889.0079999999,19487.174,16600.474,20093.726,20134.83,22422.76,22083.356,17822.0999999999,15260.3519999999
"676",109.63,26.78,13728.6039999999,11569.402,13576.52,15889.0079999999,19487.174,16600.474,20093.726,20134.83,22422.76,22083.356,17822.0999999999,15260.3519999999
"677",109.63,26.78,13728.6039999999,11569.402,13576.52,15889.0079999999,19487.174,16600.474,20093.726,20134.83,22422.76,22083.356,17822.0999999999,15260.3519999999
"678",109.63,26.78,13728.6039999999,11569.402,13576.52,15889.0079999999,19487.174,16600.474,20093.726,20134.83,22422.76,22083.356,17822.0999999999,15260.3519999999
"679",109.63,26.78,13728.6039999999,11569.402,13576.52,15889.0079999999,19487.174,16600.474,20093.726,20134.83,22422.76,22083.356,17822.0999999999,15260.3519999999
"680",109.63,26.78,13728.6039999999,11569.402,13576.52,15889.0079999999,19487.174,16600.474,20093.726,20134.83,22422.76,22083.356,17822.0999999999,15260.3519999999
"681",109.63,26.78,13728.6039999999,11569.402,13576.52,15889.0079999999,19487.174,16600.474,20093.726,20134.83,22422.76,22083.356,17822.0999999999,15260.3519999999
"682",109.63,26.78,13728.6039999999,11569.402,13576.52,15889.0079999999,19487.174,16600.474,20093.726,20134.83,22422.76,22083.356,17822.0999999999,15260.3519999999
"683",109.63,26.78,13728.6039999999,11569.402,13576.52,15889.0079999999,19487.174,16600.474,20093.726,20134.83,22422.76,22083.356,17822.0999999999,15260.3519999999
"684",110.12,26.78,13907.844,13560.3339999999,14783.594,17460.434,20990.676,19795.186,20930.374,20220.7680000001,19824.042,21343.772,17830.02,15553.7
"685",107.85,27.78,12610.2799999999,13183.98,14920.4999999999,17453.08,18264.1,14008.72,16948.9000000001,20938.81,21825.15,19551.19,17356.79,14966.94
"686",110.13,29.78,11548.6379999999,11651.1059999999,15102.394,15561.7000000001,17639.022,12618.7939999999,14222.31,14163.9439999998,15570.5019999999,17500.0839999999,16265.4879999999,13905.2939999999
"687",109.3677,26.0273,14838.4012032002,12341.0389664,13799.0194240002,14675.8401184002,17386.7243935999,14764.599664,19192.5963743993,20558.3238079998,23084.0480767999,22759.2752128004,18730.0168416004,16966.0089696005
"688",107.9154,25.3398,12732.1297216,12988.4198144,13914.87384,18533.3962880001,21971.9942816002,18190.0555808002,20482.7619264002,22414.7961376002,23564.3114624002,22527.4611488001,18381.0684224,15252.1297216
"689",107.9878,26.5273,12816.0157552,13188.8453119999,14943.8355472,18449.2052528002,20580.4903216006,16644.6173200003,17369.0601023995,19193.8275808008,20954.981416001,20426.5618592007,17428.7664399999,15080.4505983999
"690",117.6059,24.4014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691",108.0207,25.4005,13023.4582720003,12830.6064160004,13794.3576,17515.7010880013,20425.2447040028,16572.1591200008,20144.0876320019,22648.2628640008,23846.3159040017,22477.2498400007,18325.8834240002,15553.4266239999
"692",99.6218,26.0871,19528.8099664003,23262.5389728003,27133.5690560002,29016.6423808002,24399.9751040001,16776.5028623995,13792.9830512003,16308.8117568,18669.4476816005,20161.8863616004,19896.0454304002,18051.9289120003
"693",108.6022,26.0871,13400.9769024001,12184.9504320001,14392.6761328002,16994.5525472002,18860.3687536002,16632.8882256003,19131.0816272006,19550.7071216003,21477.9194239998,21748.6415632002,18003.1268064,15329.1974112
"694",101.0280556,24.54805556,19512.3008326226,23793.0395014558,27470.2658226417,28347.6373070191,23254.5004883544,14757.7689902589,13087.7845600364,16492.1254932926,19570.0343135223,21114.2328052879,20889.456645001,18312.0569477674
"695",101.0280556,24.54805556,19512.3008326226,23793.0395014558,27470.2658226417,28347.6373070191,23254.5004883544,14757.7689902589,13087.7845600364,16492.1254932926,19570.0343135223,21114.2328052879,20889.456645001,18312.0569477674
"696",101.0280556,24.54805556,19512.3008326226,23793.0395014558,27470.2658226417,28347.6373070191,23254.5004883544,14757.7689902589,13087.7845600364,16492.1254932926,19570.0343135223,21114.2328052879,20889.456645001,18312.0569477674
"697",101.2677778,21.92305556,20850.9797872142,23969.4793552476,26912.5472730857,26308.8384887371,20769.4109855639,17625.505048939,15913.1755509221,15678.3911125703,18716.0344526012,22648.1216761092,21345.9361749392,19388.4073300149
"698",121.203521,14.145181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699",114.5666667,25.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700",109.8833333,22.58333333,13116.9992871602,18662.8331900938,21562.0839199669,22678.083013514,21924.3319346549,18250.5826084331,19373.2489978068,18846.9989246534,16070.9176395396,16429.6676198002,15164.5000233605,12902.2500850468
"701",101.2,21.83333333,20397.4998294799,23436.5831742199,26318.9165276599,26033.8332165595,18974.4998143985,16421.58328094,13649.2499866598,16078.2500724993,18693.0832797797,21822.5832542599,20860.58320786,19138.0831602998
"702",110.5833333,22.83333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",100.26395,6.483951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704",100.8949,26.4594,18603.4082176007,22826.9297152006,26501.6494464004,26315.8938367998,21509.310604799,15921.5677312006,12846.6186367995,14945.7081215999,16438.7500928009,16371.8108032002,17255.5376000009,16672.7076096006
"705",104.1669,27.0237,17740.6778239997,22903.4788575997,25930.0670527998,27407.4923840008,24085.3356512001,15069.2020832015,14604.7085888005,16356.9411103996,16703.0304575999,15796.2104768008,18485.4140511998,16348.4637759999
"706",5.666667,6.33333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707",117.5096,25.2085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708",-2.101612,4.823604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",110.209,26.2067,14480.5404800002,12545.2943039999,14576.9440640002,14015.6212560001,18914.5169840009,14739.0953999991,19793.1486400008,18643.8884400006,21261.194032,21907.5599920004,18030.6920640004,16269.8552560004
"710",101.390022,3.577283,10293.2498079696,10854.3070004014,11413.4092037694,12859.3602796271,15041.7529464884,16000.050838106,12613.0030307902,13615.0976938574,11135.1024091215,12116.0270300595,9705.30876657691,10476.4389170153
"711",117.106,27.2058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712",29.157291,-2.486505,19070.0014987471,22053.3976967393,21749.2250248408,21295.8477936974,23068.6863733495,23414.5984750791,24194.7382968783,26172.4886497511,26654.0210988168,23943.9969465007,18926.7369674645,17712.751716332
"713",99.3826,26.1406,20512.0117760001,23983.1232960001,27500.7360960001,27823.0952832001,21688.0277759999,15189.1614528005,12171.9339968008,15099.5373568004,17249.8491328004,20461.0506752004,20313.0993792002,18750.3365952002
"714",110.0084,20.7022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",118.0037,26.7022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",120.095498,-1.603258,15121.5702244,15260.4773993775,17597.9586902581,18234.8638702946,17950.1184050729,18433.7868099707,20185.0141622575,23757.0848246844,27517.9678602546,27685.6313023604,19603.5848334172,13122.8201181161
"717",48.542099,-18.408299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718",106.6033,28.0093,12364.6117440008,16619.0936608007,19801.4104256004,22716.2176288003,23461.4511679997,17786.071452799,19501.8250623991,22382.9804383996,21966.7636832003,18668.4935648002,17043.4885216011,13706.7182272009
"719",107.9513,25.2584,12638.1565504,12672.5772928,13597.9099712,19036.544032,22713.0352256,19038.1428672,21280.792576,23139.9647744,24750.0019648,22921.544032,18708.176128,15152.735808
"720",106.4004,28.5709,13734.7425823989,19343.4579583986,21068.1806383992,21686.5937775996,19667.5047456003,13587.8338560014,11977.0398320017,15590.0335584015,15214.7593184019,14397.1784431999,15782.4546223986,14293.0344351988
"721",106.23,25.07,12734.0579999998,12433.3139999995,13696.4219999996,19219.6999999998,22971.2859999995,19720.4319999997,19717.6899999999,20925.9519999996,23070.9380000001,21290.9059999996,17720.5279999998,15187.5799999998
"722",107.18,25.07,11750.124,11086.656,12730.946,15294.8740000001,16655.124,14005.29,15611.8960000001,16284.6659999999,18090.568,20999.188,17229.4960000001,15112.7260000001
"723",107.18,25.07,11750.124,11086.656,12730.946,15294.8740000001,16655.124,14005.29,15611.8960000001,16284.6659999999,18090.568,20999.188,17229.4960000001,15112.7260000001
"724",117.69,27.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725",99.75,7.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726",99.75,7.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727",102.55,25.32,16370.6999999987,21775.589999999,25764.7099999992,27475.6899999996,21743.289999999,15533.289999999,14384.9899999983,16647.1899999993,20398.4299999989,20079.919999999,18618.3999999986,15773.4799999986
"728",102.55,25.32,16370.6999999987,21775.589999999,25764.7099999992,27475.6899999996,21743.289999999,15533.289999999,14384.9899999983,16647.1899999993,20398.4299999989,20079.919999999,18618.3999999986,15773.4799999986
"729",106.48,28.32,9962.19599999936,13594.5419999993,16976.3179999998,19096.8759999998,18382.2539999995,13452.8959999994,12942.6379999991,17644.1879999991,15727.0779999983,13500.6999999987,13723.5599999992,11600.4979999994
"730",105.7,28.32,13024.0699999991,18362.1599999993,21936.3299999995,23012.3700000005,23305.72,16386.3100000006,18167.800000001,22784.749999999,21214.1599999999,16739.2199999996,16546.4199999993,13585.8499999993
"731",105.87,28.32,13283.4639999999,18866.7759999999,22359.238,25079.302,25640.6,21068.758,23106.0620000001,24311.202,23568.068,19658.35,17034.0739999999,14313.1299999999
"732",101.18,22.57,16663.2300000001,21142.8380000001,25376.2060000001,25764.7239999999,17630.0379999999,10270.4879999999,9620.35999999995,9705.4579999999,11408.794,13144.852,14638.936,14593.9700000001
"733",108.37,23.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"734",118.12,26.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"735",118.12,26.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",118.12,26.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737",106.48,28.57,12282.1600000002,17611.3939999999,19597.8740000002,21376.5320000002,20471.7240000002,14833.5839999999,16755.0019999993,18437.6879999989,17812.4759999996,15027.7199999992,15581.6920000001,13529.03
"738",118.46,27.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"739",118.46,27.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"740",118.46,27.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741",117.84,27.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742",117.84,27.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743",108.6,27.82,12831.84,11634.0500000001,14580.45,17683.0400000001,18542.78,16719.41,18512.4,20988.46,21914.67,20996.11,17153.14,15235.1200000001
"744",110.27,28.82,11962.2499999998,12286.35,15609.8900000003,16515.9360000001,18084.5920000003,16313.5780000008,18415.3520000006,21048.7680000008,22837.1240000008,21107.2220000001,16667.7099999999,13970.5419999997
"745",113.8404,26.2548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"746",111.3681,25.5048,15970.3157376001,14099.7376640001,14974.9160128001,15907.4411839999,18718.9363711999,17720.9243967997,24049.5754943996,21440.2039616001,22525.086688,21581.1070655999,18719.5548544,16820.8148800001
"747",113.7013,23.0021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748",111.8834,23.128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749",108.2998,25.628,13052.5247039999,11356.169024,12940.7351359998,15382.8477280001,20630.3011999998,17369.6689439998,18829.554304,20158.4677279998,22912.205824,21630.5591839999,17894.5443679999,15561.681792
"750",114.4071,26.5003,17715.7620255997,17435.7211615999,18803.5624,17739.6807743999,21491.4844831999,18217.9808223998,25266.4409215997,23475.3476863995,21735.5645599997,22419.7567679997,19388.6767519996,17713.8614111996
"751",116.4037,25.0012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"752",102.277856,3.033922,14068.9345203691,15612.9867129502,18084.9061983412,20262.6678957595,19568.8184063062,19060.1676441949,17181.2730291634,16569.263857615,15697.8197002116,15515.6663954225,14819.5723000869,12419.520166599
"753",106.2942,24.8092,12740.2259520001,12367.1903583999,13269.9358079998,19875.2040127993,22557.6112032001,17412.1191968005,18360.8706720003,19728.8466464,21080.6090975996,19884.4864608,17483.9591424003,15032.2037920001
"754",29.246577,-2.472548,21674.5494053201,22509.3242013717,23400.9013650287,23751.2465516895,24931.4754784418,25072.0411090294,25756.6884749929,27421.0793774344,27402.0443197921,23746.3885464713,18134.1559560513,20693.0345643049
"755",114.4043,24.8038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756",103.4,10.93333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757",103.4,10.93333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"758",103.4,10.93333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759",103.4,10.93333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"760",110.2697,28.7368,11550.4289279999,11639.6312256002,14999.5512511999,15721.5653440009,17567.7025216009,15905.2079168014,17419.7985600012,20187.754323202,20608.5541056014,19791.0394304001,15553.0568511997,13139.9477887997
"761",109.9013,26.8011,13924.7799775999,12748.3959392003,13890.0995647994,15218.0298848,20240.1397600004,17606.9767007991,19950.1297536002,19600.8310911995,21890.6016063985,21966.2528959997,17954.2643999999,15658.9528191999
"762",117.4,24.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"763",117.4,24.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"764",117.4,24.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"765",103.4,10.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"766",103.4,10.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"767",103.4,10.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"768",103.4,10.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"769",117.68,24.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"770",117.68,24.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"771",117.68,24.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"772",117.68,24.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"773",113.6433,26.3591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"774",114.1543,28.4841,15740.2393951984,14785.3253215991,17905.7089791995,18318.256790399,20135.9874848017,18095.5330112014,24620.9895071987,24877.2835199993,21509.0959775991,21588.6127103987,17960.7757279986,16381.4382399984
"775",101.3467,26.7341,18726.7135423993,23258.7350943994,26462.3613567996,25938.2701503993,21726.7424895991,13862.4920959995,13237.0928991992,14390.0245568025,16795.0159071987,16317.5198687995,17738.3686911982,15685.5088415991
"776",108.0059,26.2314,12545.8173056,12966.301568,15521.7490047999,16847.2741888,17243.620544,13709.1316991998,16390.9918591999,18923.6454527998,20193.255104,20182.6617343999,17320.4995328,15198.1286143999
"777",104.4122,26.7305,15445.141496001,21299.3220320006,24523.3347520002,26766.232552,22997.7079359989,16096.6625759992,14858.1199679971,16000.3212479983,16546.2237439993,14007.6265119998,16753.3747039997,14354.8215520007
"778",108.7056,21.8555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"779",107.4461,29.2296,11158.4341184,13235.8702656001,16640.1399935999,17889.3409344001,19566.0597823996,15972.4632192,15640.2027200002,18579.397568,18370.0238143995,16077.9539648,14952.0861439999,12501.1480704001
"780",118.1078,27.1037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"781",108.8028,28.2251,11941.3497248,11702.5521328,14823.3573711999,16564.7101824,18049.23168,16147.3583776002,18152.0558480001,20156.5075712001,21415.9872576002,20048.0507856,16634.6406896,14468.2466896
"782",99.7985,25.2876,19718.1553920001,23203.0615040001,27018.7181120001,28520.2383360001,25172.7090880002,20013.4618240002,15631.1552,17247.4688319998,20870.8261440004,21955.2452160001,20362.733824,18411.3000320001
"783",110.2809,25.9751,14938.9935520003,12174.1497952001,14400.4764544009,13995.1136287991,19471.2138175992,16494.1120063993,18736.9903840002,18764.4092992,21126.1764287995,21949.1530016,18788.5527968002,16665.2666016005
"784",121.1287,24.0367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"785",103.543525,1.590494,11480.7030544479,12784.6100640478,15260.4178985205,17470.5133596962,17136.5855532877,17483.1090415768,16921.9258258805,17606.0577641366,16205.3482099839,15001.6635208402,12933.3740320075,11058.08822324
"786",110.1063,25.9081,14662.6602400001,11816.4806143999,14600.4106272003,14830.6148127998,18376.8480287998,16378.4814944001,17415.6441727998,19084.3493600003,21486.5813664001,21572.4390848,18149.5467519998,16480.803136
"787",111.7055,24.9072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"788",108.1,25.5295,12598.088,11156.7389999999,11925.2130000002,14456.8310000002,17753.9940000006,14575.8400000003,15596.832000001,18540.4810000005,20655.2630000004,21295.4370000002,17466.5539999999,15181.397
"789",117.65,27.717,16924.312,18320.796,21875.166,21758.7,25503.834,24337.84,28561.178,27640.872,25043.432,22709.732,18065.63,16129.656
"790",108.2453,26.2777,13465.5113951999,13681.370112,15874.9799616001,18598.5664639998,20353.3648255999,16631.2496448,20077.5244576,19424.7525759999,22005.6441183999,21590.445616,17751.3507712,15411.1617184
"791",107.6369,27.0286,12851.5937536001,13012.7466496001,15249.3316096,19288.5520255997,20912.3954560002,17940.0879615997,20682.7375232,22841.0250496002,23256.4941184001,21119.7844736001,17483.9393408001,14702.3674496
"792",99.5636,26.0875,19298.7324,22978.8376,26985.1032,29562.013,24688.6331999998,18379.5560000001,15025.0647999999,18507.4572000001,19302.6324000003,20665.8618,19624.5352,17591.9598
"793",102.78,25.15,17829.3199999995,23651.5799999988,27050.9499999994,26605.750000001,19219.1400000015,14099.1100000031,13599.090000003,15666.6400000017,18724.6700000029,19430.1800000021,19263.8799999994,17456.0599999997
"794",99.08,26.15,19153.9000000001,22669.1600000001,26514.1100000001,28313.7199999999,21993.0499999999,18030.099999999,15417.3599999993,15634.1199999987,19431.6299999981,20847.8199999993,19899.73,17926.44
"795",119.11,26.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"796",119.11,26.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797",117.31,27.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798",117.31,27.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799",117.31,27.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800",107.9361,26.275,13049.8592,13259.2544,15160.2543999998,16530.5343999999,18183.6432000002,14041.3936000003,17314.2607999999,18570.584,19774.3696,19440.6944000001,17218.5168000001,15092.0832
"801",-0.83,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"802",-79.5,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"803",-79.5,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804",-79.4,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805",-79.4,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806",-79.4,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807",-79.4,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"808",-79.4,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"809",-79.4,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"810",-79.4,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"811",-79.4,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"812",-79.4,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"813",-79.4,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"814",-79.4,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"815",-79.4,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"816",-79.4,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817",-79.4,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818",-79.4,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"819",-79.4,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"820",117.6,24.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
