"","co"
"3198",364.246571428571
"3199",364.246571428571
"3200",364.246571428571
"3201",364.246571428571
"3202",364.246571428571
"3203",364.246571428571
"3204",364.246571428571
"3205",364.246571428571
"3206",364.246571428571
"3207",364.246571428571
"3208",364.246571428571
"3209",364.246571428571
"3210",364.246571428571
"3211",364.246571428571
"3212",364.246571428571
"3213",364.246571428571
"3214",364.246571428571
"3215",364.246571428571
"3216",364.246571428571
"3217",364.246571428571
"3218",364.246571428571
"3219",364.246571428571
"3220",364.246571428571
"3221",364.246571428571
"3222",364.246571428571
"3223",364.246571428571
"3224",364.246571428571
"3225",364.246571428571
"3226",364.246571428571
"3227",364.246571428571
"3228",364.246571428571
"3229",364.246571428571
"3230",364.246571428571
"3231",364.246571428571
"3232",364.246571428571
"3233",364.246571428571
"3234",364.246571428571
"3235",364.246571428571
"3236",364.246571428571
"3237",364.246571428571
"3238",364.246571428571
"3239",364.246571428571
"3240",364.246571428571
"3241",364.246571428571
"3242",364.246571428571
"3243",364.246571428571
"3244",364.246571428571
"3245",364.246571428571
"3246",364.246571428571
"3247",364.246571428571
"3248",364.246571428571
"3249",364.246571428571
"3250",364.246571428571
"3251",364.246571428571
"3252",364.246571428571
"3253",364.246571428571
"3254",364.246571428571
"3255",364.246571428571
"3256",364.246571428571
"3257",364.246571428571
"3258",364.246571428571
"3259",364.246571428571
"3260",364.246571428571
"3261",364.246571428571
"3262",364.246571428571
"3263",364.246571428571
"3264",364.246571428571
"3265",364.246571428571
"3266",364.246571428571
"3267",364.246571428571
"3268",364.246571428571
"3269",364.246571428571
"3270",364.246571428571
"3271",364.246571428571
"3272",364.246571428571
"3273",364.246571428571
"3274",364.246571428571
"3275",364.246571428571
"3276",364.246571428571
"3277",364.246571428571
"3278",364.246571428571
"3279",364.246571428571
"3280",364.246571428571
"3281",364.246571428571
"3282",364.246571428571
"3283",364.246571428571
"3284",364.246571428571
"3285",364.246571428571
"3286",364.246571428571
"3287",364.246571428571
"3288",364.246571428571
"3289",364.246571428571
"3290",364.246571428571
"3291",364.246571428571
"3292",364.246571428571
"3293",364.246571428571
"3294",364.246571428571
"3295",364.246571428571
"3296",364.246571428571
"3297",364.246571428571
"3298",364.246571428571
"3299",364.246571428571
"3300",364.246571428571
"3301",364.246571428571
"3302",364.246571428571
"3303",364.246571428571
"3304",364.246571428571
"3305",364.246571428571
"3306",364.246571428571
"3307",364.246571428571
"3308",364.246571428571
"3309",364.246571428571
"3310",364.246571428571
"3311",364.246571428571
"3312",364.246571428571
"3313",364.246571428571
"3314",364.246571428571
"3315",364.246571428571
"3316",364.246571428571
"3317",364.246571428571
"3318",364.246571428571
"3319",364.246571428571
"3320",364.246571428571
"3321",364.246571428571
"3322",364.246571428571
"3323",364.246571428571
"3324",364.246571428571
"3325",364.246571428571
"3326",364.246571428571
"3327",364.246571428571
"3328",364.246571428571
"3329",364.246571428571
"3330",364.246571428571
"3331",364.246571428571
"3332",364.246571428571
"3333",364.246571428571
"3334",364.246571428571
"3335",364.246571428571
"3336",364.246571428571
"3337",364.246571428571
"3338",364.246571428571
"3339",364.246571428571
"3340",364.246571428571
"3341",364.246571428571
"3342",364.246571428571
"3343",364.246571428571
"3344",364.246571428571
"3345",364.246571428571
"3346",364.246571428571
"3347",364.246571428571
"3348",364.246571428571
"3349",364.246571428571
"3350",364.246571428571
"3351",364.246571428571
"3352",364.246571428571
"3353",364.246571428571
"3354",364.246571428571
"3355",364.246571428571
"3356",364.246571428571
"3357",364.246571428571
"3358",364.246571428571
"3359",364.246571428571
"3360",364.246571428571
"3361",364.246571428571
"3362",364.246571428571
"3363",364.246571428571
"3364",364.246571428571
"3365",364.246571428571
"3366",364.246571428571
"3367",364.246571428571
"3368",364.246571428571
"3369",364.246571428571
"3370",364.246571428571
"3371",364.246571428571
"3372",364.246571428571
"3373",364.246571428571
"3374",364.246571428571
"3375",364.246571428571
"3376",364.246571428571
"3377",364.246571428571
"3378",364.246571428571
"3379",364.246571428571
"3380",364.246571428571
"3381",364.246571428571
"3382",364.246571428571
"3383",364.246571428571
"3384",364.246571428571
"3385",364.246571428571
"3386",364.246571428571
"3387",364.246571428571
"3388",364.246571428571
"3389",364.246571428571
"3390",364.246571428571
"3391",364.246571428571
"3392",364.246571428571
"3393",364.246571428571
"3394",364.246571428571
"3395",364.246571428571
"3396",364.246571428571
"3397",364.246571428571
"3398",364.246571428571
"3399",364.246571428571
"3400",364.246571428571
"3401",364.246571428571
"3402",364.246571428571
"3403",364.246571428571
"3404",364.246571428571
"3405",364.246571428571
"3406",364.246571428571
"3407",364.246571428571
"3408",364.246571428571
"3409",364.246571428571
"3410",364.246571428571
"3411",364.246571428571
"3412",364.246571428571
"3413",364.246571428571
"3414",364.246571428571
"3415",364.246571428571
"3416",364.246571428571
"3417",364.246571428571
"3418",364.246571428571
"3419",364.246571428571
"3420",364.246571428571
"3421",364.246571428571
"3422",364.246571428571
"3423",364.246571428571
"3424",364.246571428571
"3425",364.246571428571
"3426",364.246571428571
"3427",364.246571428571
"3428",364.246571428571
"3429",364.246571428571
"3430",364.246571428571
"3431",364.246571428571
"3432",364.246571428571
"3433",364.246571428571
"3434",364.246571428571
"3435",364.246571428571
"3436",364.246571428571
"3437",364.246571428571
"3438",364.246571428571
"3439",364.246571428571
"3440",364.246571428571
"3441",364.246571428571
"3442",364.246571428571
"3443",364.246571428571
"3444",364.246571428571
"3445",364.246571428571
"3446",364.246571428571
"3447",364.246571428571
"3448",364.246571428571
"3449",364.246571428571
"3450",364.246571428571
"3451",364.246571428571
"3452",364.246571428571
"3453",364.246571428571
"3454",364.246571428571
"3455",364.246571428571
"3456",364.246571428571
"3457",364.246571428571
"3458",364.246571428571
"3459",364.246571428571
"3460",364.246571428571
"3461",364.246571428571
"3462",364.246571428571
"3463",364.246571428571
"3464",364.246571428571
"3465",364.246571428571
"3466",364.246571428571
"3467",364.246571428571
"3468",364.246571428571
"3469",364.246571428571
"3470",364.246571428571
"3471",364.246571428571
"3472",364.246571428571
"3473",364.246571428571
"3474",364.246571428571
"3475",364.246571428571
"3476",364.246571428571
"3477",364.246571428571
"3478",364.246571428571
"3479",364.246571428571
"3480",364.246571428571
"3481",364.246571428571
"3482",364.246571428571
"3483",364.246571428571
"3484",364.246571428571
"3485",364.246571428571
"3486",364.246571428571
"3487",364.246571428571
"3488",364.246571428571
"3489",364.246571428571
"3490",364.246571428571
"3491",364.246571428571
"3492",364.246571428571
"3493",364.246571428571
"3494",364.246571428571
"3495",364.246571428571
"3496",364.246571428571
"3497",364.246571428571
"3498",364.246571428571
"3499",364.246571428571
"3500",364.246571428571
"3501",364.246571428571
"3502",364.246571428571
"3503",364.246571428571
"3504",364.246571428571
"3505",364.246571428571
"3506",364.246571428571
"3507",364.246571428571
"3508",364.246571428571
"3509",364.246571428571
"3510",364.246571428571
"3511",364.246571428571
"3512",364.246571428571
"3513",364.246571428571
"3514",364.246571428571
"3515",364.246571428571
"3516",364.246571428571
"3517",364.246571428571
"3518",364.246571428571
"3519",364.246571428571
"3520",364.246571428571
"3521",364.246571428571
"3522",364.246571428571
"3523",364.246571428571
"3524",364.246571428571
"3525",364.246571428571
"3526",364.246571428571
"3527",364.246571428571
"3528",364.246571428571
"3529",364.246571428571
"3530",364.246571428571
"3531",364.246571428571
"3532",364.246571428571
"3533",364.246571428571
"3534",364.246571428571
"3535",364.246571428571
"3536",364.246571428571
"3537",364.246571428571
"3538",364.246571428571
"3539",364.246571428571
"3540",364.246571428571
"3541",364.246571428571
"3542",364.246571428571
"3543",364.246571428571
"3544",364.246571428571
"3545",364.246571428571
"3546",364.246571428571
"3547",364.246571428571
"3548",364.246571428571
"3549",364.246571428571
"3550",364.246571428571
"3551",364.246571428571
"3552",364.246571428571
"3553",364.246571428571
"3554",364.246571428571
"3555",364.246571428571
"3556",364.246571428571
"3557",364.246571428571
"3558",364.246571428571
"3559",364.246571428571
"3560",364.246571428571
"3561",364.246571428571
"3562",364.246571428571
"3563",364.246571428571
"3564",364.246571428571
"3565",364.246571428571
"3566",364.246571428571
"3567",364.246571428571
"3568",364.246571428571
"3569",364.246571428571
"3570",364.246571428571
"3571",364.246571428571
"3572",364.246571428571
"3573",364.246571428571
"3574",364.246571428571
"3575",364.246571428571
"3576",364.246571428571
"3577",364.246571428571
"3578",364.246571428571
"3579",364.246571428571
"3580",364.246571428571
"3581",364.246571428571
"3582",364.246571428571
"3583",364.246571428571
"3584",364.246571428571
"3585",364.246571428571
"3586",364.246571428571
"3587",364.246571428571
"3588",364.246571428571
"3589",364.246571428571
"3590",364.246571428571
"3591",364.246571428571
"3592",364.246571428571
"3593",364.246571428571
"3594",364.246571428571
"3595",364.246571428571
"3596",364.246571428571
"3597",364.246571428571
"3598",364.246571428571
"3599",364.246571428571
"3600",364.246571428571
"3601",364.246571428571
"3602",364.246571428571
"3603",364.246571428571
"3604",364.246571428571
"3605",364.246571428571
"3606",364.246571428571
"3607",364.246571428571
"3608",364.246571428571
"3609",364.246571428571
"3610",364.246571428571
"3611",364.246571428571
"3612",364.246571428571
"3613",364.246571428571
"3614",364.246571428571
"3615",364.246571428571
"3616",364.246571428571
"3617",364.246571428571
"3618",364.246571428571
"3619",364.246571428571
"3620",364.246571428571
"3621",364.246571428571
"3622",364.246571428571
"3623",364.246571428571
"3624",364.246571428571
"3625",364.246571428571
"3626",364.246571428571
"3627",364.246571428571
"3628",364.246571428571
"3629",364.246571428571
"3630",364.246571428571
"3631",364.246571428571
"3632",364.246571428571
"3633",364.246571428571
"3634",364.246571428571
"3635",364.246571428571
"3636",364.246571428571
"3637",364.246571428571
"3638",364.246571428571
"3639",364.246571428571
"3640",364.246571428571
"3641",364.246571428571
"3642",364.246571428571
"3643",364.246571428571
"3644",364.246571428571
"3645",364.246571428571
"3646",364.246571428571
"3647",364.246571428571
"3648",364.246571428571
"3649",364.246571428571
"3650",364.246571428571
"3651",364.246571428571
"3652",364.246571428571
"3653",364.246571428571
"3654",364.246571428571
"3655",364.246571428571
"3656",364.246571428571
"3657",364.246571428571
"3658",364.246571428571
"3659",364.246571428571
"3660",364.246571428571
"3661",364.246571428571
"3662",364.246571428571
"3663",364.246571428571
"3664",364.246571428571
"3665",364.246571428571
"3666",364.246571428571
"3667",364.246571428571
"3668",364.246571428571
"3669",364.246571428571
"3670",364.246571428571
"3671",364.246571428571
"3672",364.246571428571
"3673",364.246571428571
"3674",364.246571428571
"3675",364.246571428571
"3676",364.246571428571
"3677",364.246571428571
"3678",364.246571428571
"3679",364.246571428571
"3680",364.246571428571
"3681",364.246571428571
"3682",364.246571428571
"3683",364.246571428571
"3684",364.246571428571
"3685",364.246571428571
"3686",364.246571428571
"3687",364.246571428571
"3688",364.246571428571
"3689",364.246571428571
"3690",364.246571428571
"3691",364.246571428571
"3692",364.246571428571
"3693",364.246571428571
"3694",364.246571428571
"3695",364.246571428571
"3696",364.246571428571
"3697",364.246571428571
"3698",364.246571428571
"3699",364.246571428571
"3700",364.246571428571
"3701",364.246571428571
"3702",364.246571428571
"3703",364.246571428571
"3704",364.246571428571
"3705",364.246571428571
"3706",364.246571428571
"3707",364.246571428571
"3708",364.246571428571
"3709",364.246571428571
"3710",364.246571428571
"3711",364.246571428571
"3712",364.246571428571
"3713",364.246571428571
"3714",364.246571428571
"3715",364.246571428571
"3716",364.246571428571
"3717",364.246571428571
"3718",364.246571428571
"3719",364.246571428571
"3720",364.246571428571
"3721",364.246571428571
"3722",364.246571428571
"3723",364.246571428571
"3724",364.246571428571
"3725",364.246571428571
"3726",364.246571428571
"3727",364.246571428571
"3728",364.246571428571
"3729",364.246571428571
"3730",364.246571428571
"3731",364.246571428571
"3732",364.246571428571
"3733",364.246571428571
"3734",364.246571428571
"3735",364.246571428571
"3736",364.246571428571
"3737",364.246571428571
"3738",364.246571428571
"3739",364.246571428571
"3740",364.246571428571
"3741",364.246571428571
"3742",364.246571428571
"3743",364.246571428571
"3744",364.246571428571
"3745",364.246571428571
"3746",364.246571428571
"3747",364.246571428571
"3748",364.246571428571
"3749",364.246571428571
"3750",364.246571428571
"3751",364.246571428571
"3752",364.246571428571
"3753",364.246571428571
"3754",364.246571428571
"3755",364.246571428571
"3756",364.246571428571
"3757",364.246571428571
"3758",364.246571428571
"3759",364.246571428571
"3760",364.246571428571
"3761",364.246571428571
"3762",364.246571428571
"3763",364.246571428571
"3764",364.246571428571
"3765",364.246571428571
"3766",364.246571428571
"3767",364.246571428571
"3768",364.246571428571
"3769",364.246571428571
"3770",364.246571428571
"3771",364.246571428571
"3772",364.246571428571
"3773",364.246571428571
"3774",364.246571428571
"3775",364.246571428571
"3776",364.246571428571
"3777",364.246571428571
"3778",364.246571428571
"3779",364.246571428571
"3780",364.246571428571
"3781",364.246571428571
"3782",364.246571428571
"3783",364.246571428571
"3784",364.246571428571
"3785",364.246571428571
"3786",364.246571428571
"3787",364.246571428571
"3788",364.246571428571
"3789",364.246571428571
"3790",364.246571428571
"3791",364.246571428571
"3792",364.246571428571
"3793",364.246571428571
"3794",364.246571428571
"3795",364.246571428571
"3796",364.246571428571
"3797",364.246571428571
"3798",364.246571428571
"3799",364.246571428571
"3800",364.246571428571
"3801",364.246571428571
"3802",364.246571428571
"3803",364.246571428571
"3804",364.246571428571
"3805",364.246571428571
"3806",364.246571428571
"3807",364.246571428571
"3808",364.246571428571
"3809",364.246571428571
"3810",364.246571428571
"3811",364.246571428571
"3812",364.246571428571
"3813",364.246571428571
"3814",364.246571428571
"3815",364.246571428571
"3816",364.246571428571
"3817",364.246571428571
"3818",364.246571428571
"3819",364.246571428571
"3820",364.246571428571
"3821",364.246571428571
"3822",364.246571428571
"3823",364.246571428571
"3824",364.246571428571
"3825",364.246571428571
"3826",364.246571428571
"3827",364.246571428571
"3828",364.246571428571
"3829",364.246571428571
"3830",364.246571428571
"3831",364.246571428571
"3832",364.246571428571
"3833",364.246571428571
"3834",364.246571428571
"3835",364.246571428571
"3836",364.246571428571
"3837",364.246571428571
"3838",364.246571428571
"3839",364.246571428571
"3840",364.246571428571
"3841",364.246571428571
"3842",364.246571428571
"3843",364.246571428571
"3844",364.246571428571
"3845",364.246571428571
"3846",364.246571428571
"3847",364.246571428571
"3848",364.246571428571
"3849",364.246571428571
"3850",364.246571428571
"3851",364.246571428571
"3852",364.246571428571
"3853",364.246571428571
"3854",364.246571428571
"3855",364.246571428571
"3856",364.246571428571
"3857",364.246571428571
"3858",364.246571428571
"3859",364.246571428571
"3860",364.246571428571
"3861",364.246571428571
"3862",364.246571428571
"3863",364.246571428571
"3864",364.246571428571
"3865",364.246571428571
"3866",364.246571428571
"3867",364.246571428571
"3868",364.246571428571
"3869",364.246571428571
"3870",364.246571428571
"3871",364.246571428571
"3872",364.246571428571
"3873",364.246571428571
"3874",364.246571428571
"3875",364.246571428571
"3876",364.246571428571
"3877",364.246571428571
"3878",364.246571428571
"3879",364.246571428571
"3880",364.246571428571
"3881",364.246571428571
"3882",364.246571428571
"3883",364.246571428571
"3884",364.246571428571
"3885",364.246571428571
"3886",364.246571428571
"3887",364.246571428571
"3888",364.246571428571
"3889",364.246571428571
"3890",364.246571428571
"3891",364.246571428571
"3892",364.246571428571
"3893",364.246571428571
"3894",364.246571428571
"3895",364.246571428571
"3896",364.246571428571
"3897",364.246571428571
"3898",364.246571428571
"3899",364.246571428571
"3900",364.246571428571
"3901",364.246571428571
"3902",364.246571428571
"3903",364.246571428571
"3904",364.246571428571
"3905",364.246571428571
"3906",364.246571428571
"3907",364.246571428571
"3908",364.246571428571
"3909",364.246571428571
"3910",364.246571428571
"3911",364.246571428571
"3912",364.246571428571
"3913",364.246571428571
"3914",364.246571428571
"3915",364.246571428571
"3916",364.246571428571
"3917",364.246571428571
"3918",364.246571428571
"3919",364.246571428571
"3920",364.246571428571
"3921",364.246571428571
"3922",364.246571428571
"3923",364.246571428571
"3924",364.246571428571
"3925",364.246571428571
"3926",364.246571428571
"3927",364.246571428571
"3928",364.246571428571
"3929",364.246571428571
"3930",364.246571428571
"3931",364.246571428571
"3932",364.246571428571
"3933",364.246571428571
"3934",364.246571428571
"3935",364.246571428571
"3936",364.246571428571
"3937",364.246571428571
"3938",364.246571428571
"3939",364.246571428571
"3940",364.246571428571
"3941",364.246571428571
"3942",364.246571428571
"3943",364.246571428571
"3944",364.246571428571
"3945",364.246571428571
"3946",364.246571428571
"3947",364.246571428571
"3948",364.246571428571
"3949",364.246571428571
"3950",364.246571428571
"3951",364.246571428571
"3952",364.246571428571
"3953",364.246571428571
"3954",364.246571428571
"3955",364.246571428571
"3956",364.246571428571
"3957",364.246571428571
"3958",364.246571428571
"3959",364.246571428571
"3960",364.246571428571
"3961",364.246571428571
"3962",364.246571428571
"3963",364.246571428571
"3964",364.246571428571
"3965",364.246571428571
"3966",364.246571428571
"3967",364.246571428571
"3968",364.246571428571
"3969",364.246571428571
"3970",364.246571428571
"3971",364.246571428571
"3972",364.246571428571
"3973",364.246571428571
"3974",364.246571428571
"3975",364.246571428571
"3976",364.246571428571
"3977",364.246571428571
"3978",364.246571428571
"3979",364.246571428571
"3980",364.246571428571
"3981",364.246571428571
"3982",364.246571428571
"3983",364.246571428571
"3984",364.246571428571
"3985",364.246571428571
"3986",364.246571428571
"3987",364.246571428571
"3988",364.246571428571
"3989",364.246571428571
"3990",364.246571428571
"3991",364.246571428571
"3992",364.246571428571
"3993",364.246571428571
"3994",364.246571428571
"3995",364.246571428571
"3996",364.246571428571
"3997",364.246571428571
"3998",364.246571428571
"3999",364.246571428571
"4000",364.246571428571
"4001",364.246571428571
"4002",364.246571428571
"4003",364.246571428571
"4004",364.246571428571
"4005",364.246571428571
"4006",364.246571428571
"4007",364.246571428571
"4008",364.246571428571
"4009",364.246571428571
"4010",364.246571428571
"4011",364.246571428571
"4012",364.246571428571
"4013",364.246571428571
"4014",364.246571428571
"4015",364.246571428571
"4016",364.246571428571
"4017",364.246571428571
"4018",364.246571428571
"4019",364.246571428571
"4020",364.246571428571
"4021",364.246571428571
"4022",364.246571428571
"4023",364.246571428571
"4024",364.246571428571
"4025",364.246571428571
"4026",364.246571428571
"4027",364.246571428571
"4028",364.246571428571
"4029",364.246571428571
"4030",364.246571428571
"4031",364.246571428571
"4032",364.246571428571
"4033",364.246571428571
"4034",364.246571428571
"4035",364.246571428571
"4036",364.246571428571
"4037",364.246571428571
"4038",364.246571428571
"4039",364.246571428571
"4040",364.246571428571
"4041",364.246571428571
"4042",364.246571428571
"4043",364.246571428571
"4044",364.246571428571
"4045",364.246571428571
"4046",364.246571428571
"4047",364.246571428571
"4048",364.246571428571
"4049",364.246571428571
"4050",364.246571428571
"4051",364.246571428571
"4052",364.246571428571
"4053",364.246571428571
"4054",364.246571428571
"4055",364.246571428571
"4056",364.246571428571
"4057",364.246571428571
"4058",364.246571428571
"4059",364.246571428571
"4060",364.246571428571
"4061",364.246571428571
"4062",364.246571428571
"4063",364.246571428571
"4064",364.246571428571
"4065",364.246571428571
"4066",364.246571428571
"4067",364.246571428571
"4068",364.246571428571
"4069",364.246571428571
"4070",364.246571428571
"4071",364.246571428571
"4072",364.246571428571
"4073",364.246571428571
"4074",364.246571428571
"4075",364.246571428571
"4076",364.246571428571
"4077",364.246571428571
"4078",364.246571428571
"4079",364.246571428571
"4080",364.246571428571
"4081",364.246571428571
"4082",364.246571428571
"4083",364.246571428571
"4084",364.246571428571
"4085",364.246571428571
"4086",364.246571428571
"4087",364.246571428571
"4088",364.246571428571
"4089",364.246571428571
"4090",364.246571428571
"4091",364.246571428571
"4092",364.246571428571
"4093",364.246571428571
"4094",364.246571428571
"4095",364.246571428571
"4096",364.246571428571
"4097",364.246571428571
"4098",364.246571428571
"4099",364.246571428571
"4100",364.246571428571
"4101",364.246571428571
"4102",364.246571428571
"4103",364.246571428571
"4104",364.246571428571
"4105",364.246571428571
"4106",364.246571428571
"4107",364.246571428571
"4108",364.246571428571
"4109",364.246571428571
"4110",364.246571428571
"4111",364.246571428571
"4112",364.246571428571
"4113",364.246571428571
"4114",364.246571428571
"4115",364.246571428571
"4116",364.246571428571
"4117",364.246571428571
"4118",364.246571428571
"4119",364.246571428571
"4120",364.246571428571
"4121",364.246571428571
"4122",364.246571428571
"4123",364.246571428571
"4124",364.246571428571
"4125",364.246571428571
"4126",364.246571428571
"4127",364.246571428571
"4128",364.246571428571
"4129",364.246571428571
"4130",364.246571428571
"4131",364.246571428571
"4132",364.246571428571
"4133",364.246571428571
"4134",364.246571428571
"4135",364.246571428571
"4136",364.246571428571
"4137",364.246571428571
"4138",364.246571428571
"4139",364.246571428571
"4140",364.246571428571
"4141",364.246571428571
"4142",364.246571428571
"4143",364.246571428571
"4144",364.246571428571
"4145",364.246571428571
"4146",364.246571428571
"4147",364.246571428571
"4148",364.246571428571
"4149",364.246571428571
"4150",364.246571428571
"4151",364.246571428571
"4152",364.246571428571
"4153",364.246571428571
"4154",364.246571428571
"4155",364.246571428571
"4156",364.246571428571
"4157",364.246571428571
"4158",364.246571428571
"4159",364.246571428571
"4160",364.246571428571
"4161",364.246571428571
"4162",364.246571428571
"4163",364.246571428571
"4164",364.246571428571
"4165",364.246571428571
"4166",364.246571428571
"4167",364.246571428571
"4168",364.246571428571
"4169",364.246571428571
"4170",364.246571428571
"4171",364.246571428571
"4172",364.246571428571
"4173",364.246571428571
"4174",364.246571428571
"4175",364.246571428571
"4176",364.246571428571
"4177",364.246571428571
"4178",364.246571428571
"4179",364.246571428571
"4180",364.246571428571
"4181",364.246571428571
"4182",364.246571428571
"4183",364.246571428571
"4184",364.246571428571
"4185",364.246571428571
"4186",364.246571428571
"4187",364.246571428571
"4188",364.246571428571
"4189",364.246571428571
"4190",364.246571428571
"4191",364.246571428571
"4192",364.246571428571
"4193",364.246571428571
"4194",364.246571428571
"4195",364.246571428571
"4196",364.246571428571
"4197",364.246571428571
"4198",364.246571428571
"4199",364.246571428571
"4200",364.246571428571
"4201",364.246571428571
"4202",364.246571428571
"4203",364.246571428571
"4204",364.246571428571
"4205",364.246571428571
"4206",364.246571428571
"4207",364.246571428571
"4208",364.246571428571
"4209",364.246571428571
"4210",364.246571428571
"4211",364.246571428571
"4212",364.246571428571
"4213",364.246571428571
"4214",364.246571428571
"4215",364.246571428571
"4216",364.246571428571
"4217",364.246571428571
"4218",364.246571428571
"4219",364.246571428571
"4220",364.246571428571
"4221",364.246571428571
"4222",364.246571428571
"4223",364.246571428571
"4224",364.246571428571
"4225",364.246571428571
"4226",364.246571428571
"4227",364.246571428571
"4228",364.246571428571
"4229",364.246571428571
"4230",364.246571428571
"4231",364.246571428571
"4232",364.246571428571
"4233",364.246571428571
"4234",364.246571428571
"4235",364.246571428571
"4236",364.246571428571
"4237",364.246571428571
"4238",364.246571428571
"4239",364.246571428571
"4240",364.246571428571
"4241",364.246571428571
"4242",364.246571428571
"4243",364.246571428571
"4244",364.246571428571
"4245",364.246571428571
"4246",364.246571428571
"4247",364.246571428571
"4248",364.246571428571
"4249",364.246571428571
"4250",364.246571428571
"4251",364.246571428571
"4252",364.246571428571
"4253",364.246571428571
"4254",364.246571428571
"4255",364.246571428571
"4256",364.246571428571
"4257",364.246571428571
"4258",364.246571428571
"4259",364.246571428571
"4260",364.246571428571
"4261",364.246571428571
"4262",364.246571428571
"4263",364.246571428571
"4264",364.246571428571
"4265",364.246571428571
"4266",364.246571428571
"4267",364.246571428571
"4268",364.246571428571
"4269",364.246571428571
"4270",364.246571428571
"4271",364.246571428571
"4272",364.246571428571
"4273",364.246571428571
"4274",364.246571428571
"4275",364.246571428571
"4276",364.246571428571
"4277",364.246571428571
"4278",364.246571428571
"4279",364.246571428571
"4280",364.246571428571
"4281",364.246571428571
"4282",364.246571428571
"4283",364.246571428571
"4284",364.246571428571
"4285",364.246571428571
"4286",364.246571428571
"4287",364.246571428571
"4288",364.246571428571
"4289",364.246571428571
"4290",364.246571428571
"4291",364.246571428571
"4292",364.246571428571
"4293",364.246571428571
"4294",364.246571428571
"4295",364.246571428571
"4296",364.246571428571
"4297",364.246571428571
"4298",364.246571428571
"4299",364.246571428571
"4300",364.246571428571
"4301",364.246571428571
"4302",364.246571428571
"4303",364.246571428571
"4304",364.246571428571
"4305",364.246571428571
"4306",364.246571428571
"4307",364.246571428571
"4308",364.246571428571
"4309",364.246571428571
"4310",364.246571428571
"4311",364.246571428571
"4312",364.246571428571
"4313",364.246571428571
"4314",364.246571428571
"4315",364.246571428571
"4316",364.246571428571
"4317",364.246571428571
"4318",364.246571428571
"4319",364.246571428571
"4320",364.246571428571
"4321",364.246571428571
"4322",364.246571428571
"4323",364.246571428571
"4324",364.246571428571
"4325",364.246571428571
"4326",364.246571428571
"4327",364.246571428571
"4328",364.246571428571
"4329",364.246571428571
"4330",364.246571428571
"4331",364.246571428571
"4332",364.246571428571
"4333",364.246571428571
"4334",364.246571428571
"4335",364.246571428571
"4336",364.246571428571
"4337",364.246571428571
"4338",364.246571428571
"4339",364.246571428571
"4340",364.246571428571
"4341",364.246571428571
"4342",364.246571428571
"4343",364.246571428571
"4344",364.246571428571
"4345",364.246571428571
"4346",364.246571428571
"4347",364.246571428571
"4348",364.246571428571
"4349",364.246571428571
"4350",364.246571428571
"4351",364.246571428571
"4352",364.246571428571
"4353",364.246571428571
"4354",364.246571428571
"4355",364.246571428571
"4356",364.246571428571
"4357",364.246571428571
"4358",364.246571428571
"4359",364.246571428571
"4360",364.246571428571
"4361",364.246571428571
"4362",364.246571428571
"4363",364.246571428571
"4364",364.246571428571
"4365",364.246571428571
"4366",364.246571428571
"4367",364.246571428571
"4368",364.246571428571
"4369",364.246571428571
"4370",364.246571428571
"4371",364.246571428571
"4372",364.246571428571
"4373",364.246571428571
"4374",364.246571428571
"4375",364.246571428571
"4376",364.246571428571
"4377",364.246571428571
"4378",364.246571428571
"4379",364.246571428571
"4380",364.246571428571
"4381",364.246571428571
"4382",364.246571428571
"4383",364.246571428571
"4384",364.246571428571
"4385",364.246571428571
"4386",364.246571428571
"4387",364.246571428571
"4388",364.246571428571
"4389",364.246571428571
"4390",364.246571428571
"4391",364.246571428571
"4392",364.246571428571
"4393",364.246571428571
"4394",364.246571428571
"4395",364.246571428571
"4396",364.246571428571
"4397",364.246571428571
"4398",364.246571428571
"4399",364.246571428571
"4400",364.246571428571
"4401",364.246571428571
"4402",364.246571428571
"4403",364.246571428571
"4404",364.246571428571
"4405",364.246571428571
"4406",364.246571428571
"4407",364.246571428571
"4408",364.246571428571
"4409",364.246571428571
"4410",364.246571428571
"4411",364.246571428571
"4412",364.246571428571
"4413",364.246571428571
"4414",364.246571428571
"4415",364.246571428571
"4416",364.246571428571
"4417",364.246571428571
"4418",364.246571428571
"4419",364.246571428571
"4420",364.246571428571
"4421",364.246571428571
"4422",364.246571428571
"4423",364.246571428571
"4424",364.246571428571
"4425",364.246571428571
"4426",364.246571428571
"4427",364.246571428571
"4428",364.246571428571
"4429",364.246571428571
"4430",364.246571428571
"4431",364.246571428571
"4432",364.246571428571
"4433",364.246571428571
"4434",364.246571428571
"4435",364.246571428571
"4436",364.246571428571
"4437",364.246571428571
"4438",364.246571428571
"4439",364.246571428571
"4440",364.246571428571
"4441",364.246571428571
"4442",364.246571428571
"4443",364.246571428571
"4444",364.246571428571
"4445",364.246571428571
"4446",364.246571428571
"4447",364.246571428571
"4448",364.246571428571
"4449",364.246571428571
"4450",364.246571428571
"4451",364.246571428571
"4452",364.246571428571
"4453",364.246571428571
"4454",364.246571428571
"4455",364.246571428571
"4456",364.246571428571
"4457",364.246571428571
"4458",364.246571428571
"4459",364.246571428571
"4460",364.246571428571
"4461",364.246571428571
"4462",364.246571428571
"4463",364.246571428571
"4464",364.246571428571
"4465",364.246571428571
"4466",364.246571428571
"4467",364.246571428571
"4468",364.246571428571
"4469",364.246571428571
